time [days], distance [m]
20.4820, 295.3117 
20.4821, 96.2549 
20.4823, 233.4524 
20.4825, 72.8972 
20.4826, 191.2694 
20.4827, 214.2825 
20.4831, 88.7694 
20.4833, 136.4991 
20.4834, 268.8829 
20.4837, 262.7109 
20.4839, 246.3433 
20.4845, 102.8834 
20.4846, 171.4526 
20.4847, 199.9125 
20.4850, 181.9588 
20.4851, 131.0038 
20.4853, 144.3468 
20.4856, 259.1235 
20.4858, 274.2736 
20.4861, 203.5534 
20.4863, 102.8834 
20.4864, 263.5489 
20.4865, 316.4806 
20.4868, 307.9367 
20.4870, 176.1193 
20.4871, 283.6477 
20.4875, 234.8042 
20.4878, 250.4276 
20.4879, 242.0992 
20.4881, 248.0323 
20.4883, 202.5660 
20.4885, 254.1968 
20.4887, 301.5593 
20.4889, 230.0000 
20.4891, 210.0119 
20.4896, 126.2101 
20.4900, 369.1341 
20.4906, 235.3062 
20.4910, 316.2910 
20.4912, 290.8780 
20.4915, 313.4278 
20.4918, 167.2423 
20.4920, 340.8005 
20.4922, 64.4050 
20.4923, 75.0000 
20.4924, 88.8426 
20.4925, 235.7796 
20.4930, 279.4011 
20.4935, 256.5502 
20.4938, 344.7100 
20.4939, 244.9020 
20.4942, 260.4170 
20.4949, 274.5906 
20.4952, 269.8166 
20.4957, 221.7589 
20.4961, 247.0729 
20.4969, 364.9014 
20.4975, 198.7586 
20.4981, 134.9704 
20.4984, 237.4532 
20.4985, 148.6607 
20.4987, 198.3658 
20.4989, 403.0645 
20.4990, 382.1269 
20.4995, 316.4253 
20.4997, 282.1719 
20.5000, 115.9741 
20.5002, 331.7891 
20.5003, 268.5703 
20.5007, 202.4846 
20.5015, 163.3554 
20.5017, 159.4522 
20.5020, 202.0817 
20.5021, 391.2148 
20.5025, 176.8163 
20.5034, 62.2415 
20.5049, 331.1571 
20.5052, 413.6000 
20.5055, 205.2340 
20.5059, 25.6320 
20.5061, 252.9704 
20.5063, 378.8667 
20.5064, 305.5029 
20.5070, 235.9513 
20.5072, 633.6221 
20.5075, 310.8134 
20.5077, 284.4240 
20.5079, 310.1903 
20.5085, 215.5574 
20.5096, 273.8047 
20.5100, 360.5551 
20.5104, 236.2372 
20.5106, 173.6779 
20.5112, 227.3697 
20.5114, 290.2585 
20.5118, 198.6681 
20.5124, 260.1557 
20.5135, 201.0100 
20.5138, 277.7211 
20.5141, 341.2594 
20.5147, 526.5900 
20.5149, 212.4453 
20.5160, 87.3212 
20.5166, 583.4192 
20.5170, 302.8283 
20.5172, 247.9355 
20.5181, 275.0455 
20.5183, 390.2435 
20.5184, 176.2044 
20.5189, 271.9191 
20.5192, 440.3317 
20.5194, 276.8285 
20.5200, 333.1741 
20.5204, 264.4126 
20.5210, 176.1817 
20.5211, 211.0853 
20.5216, 334.3411 
20.5221, 417.4015 
20.5230, 279.0287 
20.5231, 131.6549 
20.5234, 298.6704 
20.5239, 298.0067 
20.5241, 400.3723 
20.5245, 337.5204 
20.5248, 386.1036 
20.5252, 299.2073 
20.5256, 438.4632 
20.5257, 568.8383 
20.5259, 443.1569 
20.5261, 405.9015 
20.5265, 331.0740 
20.5267, 219.5359 
20.5281, 259.3781 
20.5284, 380.4064 
20.5287, 81.7068 
20.5298, 273.8649 
20.5301, 237.1540 
20.5302, 233.6258 
20.5306, 232.4995 
20.5309, 286.6671 
20.5312, 384.6622 
20.5316, 49.2443 
20.5317, 230.2564 
20.5323, 293.9728 
20.5338, 213.0023 
20.5340, 219.4630 
20.5344, 604.7917 
20.5345, 199.2787 
20.5360, 306.0801 
20.5364, 265.5730 
20.5367, 327.7941 
20.5369, 270.4848 
20.5371, 255.5015 
20.5372, 302.0066 
20.5377, 342.0015 
20.5383, 346.8501 
20.5384, 334.4847 
20.5388, 320.0250 
20.5391, 270.3627 
20.5393, 327.5515 
20.5400, 249.2890 
20.5407, 152.6204 
20.5413, 33.5410 
20.5417, 306.8632 
20.5419, 247.0405 
20.5425, 193.4994 
20.5430, 261.5206 
20.5431, 536.5259 
20.5433, 572.0000 
20.5435, 312.2579 
20.5436, 549.3278 
20.5440, 531.4132 
20.5442, 498.1967 
20.5449, 246.6293 
20.5452, 503.4382 
20.5453, 480.3603 
20.5463, 478.2855 
20.5465, 312.3203 
20.5469, 315.3173 
20.5470, 420.7767 
20.5475, 212.4735 
20.5480, 338.4272 
20.5485, 622.7295 
20.5488, 495.3807 
20.5492, 335.0731 
20.5494, 421.2137 
20.5496, 340.2617 
20.5497, 334.8029 
20.5502, 226.8149 
20.5510, 333.4082 
20.5513, 303.1996 
20.5524, 386.7001 
20.5526, 369.1124 
20.5528, 336.3807 
20.5530, 299.0602 
20.5532, 225.4617 
20.5533, 288.9429 
20.5535, 341.8845 
20.5539, 62.6498 
20.5543, 377.3513 
20.5545, 323.7113 
20.5551, 343.0933 
20.5555, 288.9187 
20.5563, 280.8345 
20.5566, 351.0114 
20.5572, 319.0392 
20.5574, 323.6819 
20.5576, 313.5761 
20.5578, 235.3423 
20.5580, 22.2036 
20.5582, 173.0462 
20.5591, 304.4947 
20.5600, 344.3269 
20.5605, 195.0231 
20.5608, 265.1207 
20.5613, 294.4775 
20.5618, 512.9249 
20.5621, 444.6684 
20.5632, 201.4373 
20.5639, 223.9330 
20.5655, 244.1004 
20.5656, 280.5085 
20.5676, 185.0000 
20.5688, 263.7613 
20.5693, 219.2715 
20.5703, 203.2462 
20.5707, 63.0079 
20.5711, 304.4011 
20.5715, 293.1433 
20.5717, 551.1343 
20.5721, 277.0884 
20.5745, 289.6981 
20.5746, 301.4249 
20.5748, 358.7116 
20.5749, 227.9035 
20.5752, 267.9590 
20.5781, 408.3969 
20.5786, 389.1041 
20.5787, 349.9271 
20.5788, 346.5905 
20.5791, 317.3279 
20.5792, 336.7878 
20.5794, 397.5752 
20.5795, 341.1231 
20.5799, 557.5850 
20.5802, 177.9916 
20.5804, 387.9820 
20.5806, 401.0449 
20.5810, 183.8532 
20.5820, 352.6868 
20.5825, 332.7897 
20.5827, 405.1234 
20.5829, 170.2058 
20.5839, 256.3006 
20.5841, 127.0276 
20.5847, 429.5079 
20.5861, 275.7263 
20.5872, 528.3077 
20.5874, 528.1600 
20.5881, 553.2034 
20.5882, 351.7741 
20.5885, 206.9324 
20.5887, 536.2098 
20.5889, 389.3905 
20.5890, 436.5513 
20.5894, 367.7635 
20.5897, 240.4828 
20.5901, 155.3222 
20.5902, 187.4460 
20.5906, 419.5474 
20.5909, 463.2980 
20.5916, 516.6285 
20.5921, 265.6501 
20.5922, 278.6324 
20.5924, 279.3027 
20.5934, 333.5416 
20.5938, 521.4835 
20.5956, 251.0717 
20.5967, 256.1289 
20.5969, 246.5867 
20.5975, 359.8180 
20.5980, 207.4464 
20.5984, 249.9300 
20.5985, 446.8389 
20.5989, 273.2508 
20.5994, 398.4972 
20.5999, 474.6504 
20.6002, 277.4167 
20.6003, 253.8188 
20.6005, 549.3888 
20.6008, 306.1111 
20.6009, 297.1952 
20.6011, 399.9412 
20.6012, 456.6946 
20.6014, 421.1710 
20.6016, 275.9746 
20.6017, 394.1180 
20.6021, 221.3527 
20.6025, 382.6879 
20.6033, 258.6310 
20.6037, 470.3042 
20.6042, 503.0626 
20.6053, 428.3783 
20.6055, 43.7379 
20.6057, 141.3223 
20.6059, 290.9295 
20.6067, 247.6954 
20.6069, 162.0771 
20.6075, 280.4354 
20.6078, 588.0077 
20.6081, 226.1791 
20.6086, 76.6551 
20.6090, 144.9034 
20.6097, 291.6059 
20.6111, 268.7936 
20.6112, 518.7870 
20.6115, 329.5603 
20.6124, 463.1307 
20.6126, 239.0837 
20.6133, 338.4021 
20.6136, 263.5470 
20.6145, 191.9714 
20.6151, 263.3724 
20.6157, 263.7878 
20.6171, 515.8886 
20.6182, 247.4874 
20.6184, 283.2702 
20.6197, 465.5502 
20.6208, 72.9178 
20.6209, 221.3346 
20.6212, 264.6828 
20.6217, 442.4353 
20.6222, 92.0217 
20.6225, 305.5651 
20.6228, 232.2972 
20.6231, 325.0431 
20.6232, 343.6001 
20.6234, 263.5318 
20.6249, 577.8624 
20.6250, 488.6686 
20.6257, 359.2353 
20.6258, 219.7840 
20.6259, 538.4543 
20.6261, 250.0720 
20.6262, 550.0000 
20.6265, 507.1420 
20.6269, 239.5350 
20.6274, 490.2091 
20.6283, 590.6412 
20.6285, 448.1261 
20.6292, 536.3553 
20.6299, 522.7332 
20.6301, 443.0948 
20.6302, 481.6150 
20.6309, 421.7262 
20.6313, 507.2090 
20.6314, 470.6644 
20.6322, 512.6451 
20.6326, 465.2440 
20.6328, 337.9231 
20.6331, 460.8340 
20.6334, 512.2665 
20.6342, 443.1907 
20.6352, 266.6102 
20.6355, 590.7901 
20.6357, 436.8352 
20.6364, 207.6174 
20.6366, 515.6297 
20.6373, 244.9347 
20.6383, 560.8788 
20.6386, 370.7991 
20.6399, 231.0498 
20.6401, 582.8079 
20.6407, 592.1503 
20.6430, 541.5875 
20.6454, 421.0701 
20.6458, 549.2986 
20.6473, 198.3053 
20.6475, 326.7415 
20.6477, 345.0580 
20.6501, 477.0168 
20.6503, 249.0321 
20.6509, 428.5650 
20.6511, 465.4052 
20.6515, 511.5662 
20.6517, 449.1102 
20.6518, 443.0858 
20.6519, 348.2815 
20.6526, 357.3514 
20.6534, 329.2795 
20.6536, 392.0459 
20.6539, 512.0596 
20.6541, 556.9704 
20.6549, 331.5072 
20.6552, 384.1055 
20.6558, 404.4317 
20.6559, 308.0260 
20.6563, 509.3133 
20.6564, 497.4033 
20.6566, 265.2282 
20.6574, 196.6215 
20.6576, 420.0809 
20.6600, 315.7293 
20.6601, 338.5336 
20.6607, 365.4531 
20.6608, 564.8947 
20.6616, 592.1419 
20.6628, 289.4564 
20.6631, 265.6501 
20.6634, 155.3222 
20.6642, 314.0971 
20.6674, 456.2127 
20.6675, 222.3803 
20.6678, 265.4807 
20.6690, 291.6110 
20.6706, 487.3613 
20.6709, 521.0768 
20.6711, 151.6113 
20.6731, 221.5085 
20.6733, 473.4818 
20.6752, 342.4763 
20.6756, 490.5059 
20.6761, 361.0886 
20.6766, 155.1677 
20.6794, 480.1510 
20.6796, 232.2972 
20.6801, 477.0713 
20.6807, 291.0430 
20.6808, 240.2520 
20.6822, 357.8631 
20.6826, 380.6166 
20.6837, 399.6561 
20.6839, 434.1636 
20.6850, 244.4770 
20.6861, 345.5271 
20.6864, 326.6956 
20.6886, 206.0024 
20.6918, 255.2273 
20.6919, 593.5697 
20.6924, 618.3923 
20.6943, 449.3217 
20.6946, 542.1633 
20.6947, 493.8552 
20.6953, 595.4267 
20.6961, 377.6056 
20.6972, 633.0656 
20.6980, 418.9367 
20.6985, 470.2393 
20.6991, 222.4275 
20.6997, 465.7596 
20.7026, 339.3774 
20.7028, 315.9399 
20.7030, 343.0117 
20.7043, 261.8435 
20.7048, 513.6740 
20.7053, 275.0727 
20.7062, 313.1661 
20.7064, 394.6137 
20.7068, 340.3528 
20.7082, 513.5222 
20.7089, 261.2757 
20.7104, 341.2038 
20.7107, 411.7524 
20.7116, 392.7569 
20.7128, 426.0047 
20.7129, 307.3630 
20.7141, 483.0207 
20.7142, 385.6242 
20.7158, 318.4776 
20.7190, 198.2044 
20.7216, 508.2519 
20.7231, 301.4697 
20.7244, 417.1954 
20.7246, 327.3912 
20.7248, 354.0127 
20.7264, 604.0075 
20.7322, 191.4158 
20.7339, 553.1193 
20.7371, 553.3643 
20.7383, 411.0328 
20.7405, 628.9054 
20.7426, 569.6534 
20.7436, 297.4054 
20.7446, 521.4221 
20.7452, 554.6927 
20.7457, 506.2885 
20.7459, 515.7402 
20.7474, 292.1541 
20.7481, 475.7226 
20.7486, 406.3619 
20.7527, 351.7286 
20.7533, 449.0267 
20.7557, 229.2640 
20.7559, 429.8953 
20.7561, 563.7029 
20.7566, 548.0082 
20.7609, 479.9385 
20.7616, 477.6484 
20.7618, 461.2093 
20.7620, 560.6942 
20.7664, 262.0076 
20.7707, 615.5225 
20.7710, 506.0089 
20.7723, 530.4225 
20.7742, 328.4205 
20.7760, 289.7948 
20.7765, 320.8941 
20.7769, 343.6408 
20.7781, 297.4155 
20.7811, 323.8271 
20.7835, 478.4527 
20.7846, 336.4818 
20.7853, 487.5172 
20.7894, 419.5295 
20.8370, 427.1627 
20.8388, 447.1208 
20.8390, 461.9794 
20.8400, 552.0072 
20.8495, 461.7359 
20.8497, 528.6899 
20.8506, 702.4770 
20.8541, 513.6390 
20.8564, 480.5705 
20.8577, 532.5570 
20.8592, 466.7344 
20.8597, 349.5483 
20.8605, 607.8371 
20.8615, 531.9445 
20.8620, 454.6757 
20.8627, 635.8144 
20.8647, 569.4427 
20.8650, 375.6301 
20.8667, 499.4337 
20.8752, 486.6251 
20.8757, 562.8730 
20.8767, 427.2997 
20.8799, 525.0238 
20.8816, 503.9454 
20.8842, 301.7168 
20.8857, 297.1229 
20.8866, 368.4087 
20.8910, 256.0488 
20.8916, 254.3325 
20.8930, 279.8732 
20.8932, 235.7902 
20.8945, 643.6435 
20.8967, 272.3858 
20.8986, 239.6351 
20.8987, 255.8847 
20.8997, 331.2099 
20.9000, 274.7817 
20.9002, 285.0351 
20.9014, 311.2957 
20.9061, 289.1712 
20.9098, 657.6055 
20.9157, 645.3596 
20.9159, 409.2554 
20.9196, 245.6013 
20.9234, 314.5791 
20.9245, 249.8019 
20.9246, 134.2386 
20.9281, 305.5503 
20.9285, 370.0284 
20.9305, 434.9023 
20.9326, 463.0562 
20.9334, 92.7038 
20.9356, 495.6339 
20.9368, 464.5826 
20.9372, 498.7123 
20.9375, 517.8591 
20.9378, 255.5660 
20.9380, 59.7746 
20.9394, 212.0094 
20.9397, 257.1245 
20.9409, 234.3352 
20.9431, 508.4142 
20.9433, 505.3514 
20.9451, 178.3704 
20.9458, 435.0000 
20.9471, 91.4112 
20.9480, 52.2015 
20.9482, 194.7332 
20.9491, 479.4267 
20.9494, 325.1707 
20.9513, 273.5855 
20.9526, 43.3244 
20.9530, 206.6519 
20.9542, 101.0198 
20.9567, 113.0000 
20.9569, 148.0304 
20.9579, 572.7844 
20.9585, 244.1823 
20.9591, 108.1896 
20.9608, 453.5383 
20.9612, 568.8532 
20.9619, 515.8886 
20.9631, 33.4215 
20.9644, 591.2783 
20.9668, 535.2803 
20.9688, 375.1333 
20.9714, 555.8003 
20.9737, 83.7437 
20.9743, 43.0813 
20.9746, 371.4970 
20.9761, 225.8871 
20.9767, 115.0043 
20.9815, 662.3413 
20.9826, 110.1136 
20.9837, 391.4345 
20.9844, 132.4122 
20.9883, 498.5068 
20.9888, 343.8386 
20.9892, 501.3941 
20.9895, 476.5921 
20.9897, 547.8266 
20.9986, 276.6315 
20.9988, 148.4318 
21.0012, 310.2273 
21.0018, 117.4138 
21.0044, 274.8763 
21.0075, 460.8047 
21.0083, 466.5126 
21.0089, 341.2228 
21.0091, 366.7056 
21.0095, 321.7965 
21.0096, 313.3129 
21.0100, 359.2715 
21.0115, 337.2907 
21.0120, 361.7071 
21.0122, 307.4232 
21.0128, 447.7946 
21.0135, 107.0047 
21.0138, 60.8358 
21.0142, 131.4724 
21.0149, 449.2583 
21.0152, 642.4360 
21.0153, 51.0392 
21.0161, 371.9812 
21.0168, 94.5780 
21.0179, 167.0928 
21.0182, 78.0064 
21.0183, 372.8874 
21.0187, 566.4142 
21.0196, 180.8535 
21.0198, 555.5151 
21.0202, 256.4391 
21.0212, 29.5296 
21.0215, 384.4008 
21.0222, 91.5478 
21.0225, 133.6451 
21.0231, 508.7917 
21.0232, 425.9777 
21.0239, 516.1880 
21.0254, 257.0000 
21.0263, 163.9909 
21.0265, 101.3163 
21.0267, 367.3486 
21.0309, 592.1655 
21.0311, 582.4174 
21.0315, 71.0070 
21.0318, 459.7260 
21.0322, 635.2952 
21.0330, 158.5213 
21.0342, 451.0177 
21.0351, 349.4639 
21.0356, 249.7759 
21.0364, 475.5344 
21.0366, 76.4003 
21.0369, 450.5652 
21.0385, 323.9089 
21.0390, 294.0697 
21.0392, 291.3280 
21.0399, 297.9815 
21.0403, 360.6272 
21.0405, 336.3406 
21.0409, 301.9752 
21.0410, 80.3617 
21.0415, 296.0828 
21.0417, 258.8629 
21.0425, 293.5524 
21.0429, 126.1507 
21.0436, 310.8311 
21.0439, 262.5890 
21.0443, 314.8587 
21.0446, 303.8486 
21.0448, 366.3250 
21.0451, 145.6022 
21.0466, 328.6411 
21.0469, 253.5508 
21.0477, 102.0784 
21.0482, 132.8796 
21.0485, 551.0436 
21.0486, 257.8779 
21.0496, 626.5980 
21.0506, 629.0707 
21.0531, 293.1024 
21.0539, 203.6517 
21.0543, 331.7891 
21.0550, 331.8509 
21.0564, 220.2726 
21.0586, 471.0679 
21.0591, 489.1830 
21.0597, 113.0531 
21.0598, 183.9674 
21.0604, 366.7424 
21.0608, 211.9104 
21.0627, 228.3594 
21.0662, 55.2268 
21.0664, 337.2002 
21.0670, 323.3960 
21.0685, 124.2337 
21.0687, 545.7041 
21.0693, 496.4877 
21.0701, 427.1417 
21.0707, 202.3586 
21.0710, 359.9847 
21.0718, 262.6652 
21.0744, 200.5692 
21.0750, 425.2646 
21.0754, 299.3760 
21.0763, 200.0850 
21.0802, 190.7590 
21.0813, 188.2897 
21.0817, 198.4792 
21.0824, 263.5318 
21.0826, 285.2806 
21.0838, 1211.2019 
21.0856, 239.0335 
21.0858, 347.5068 
21.0865, 297.2743 
21.0892, 348.3820 
21.0901, 366.2840 
21.0903, 453.5383 
21.0908, 426.0047 
21.0910, 456.0110 
21.0915, 419.1444 
21.0920, 367.7839 
21.0925, 338.8289 
21.0928, 456.9048 
21.0936, 388.0322 
21.0961, 399.3708 
21.0963, 459.3441 
21.0964, 409.4203 
21.0967, 45.8039 
21.0973, 418.6287 
21.0977, 478.8789 
21.0978, 389.6935 
21.0991, 245.9675 
21.0996, 448.9009 
21.1000, 430.7261 
21.1016, 434.1901 
21.1040, 625.9912 
21.1052, 424.3642 
21.1055, 556.9246 
21.1057, 529.6801 
21.1063, 560.0446 
21.1065, 1215.3164 
21.1071, 329.5148 
21.1074, 366.4560 
21.1078, 166.8323 
21.1081, 447.0011 
21.1086, 123.2274 
21.1092, 612.5398 
21.1096, 416.5153 
21.1099, 417.0971 
21.1104, 481.3647 
21.1107, 436.8673 
21.1109, 472.4511 
21.1110, 481.1912 
21.1114, 500.7295 
21.1116, 497.0392 
21.1118, 459.8369 
21.1120, 417.6601 
21.1121, 234.9745 
21.1132, 402.0771 
21.1140, 533.3676 
21.1142, 579.7111 
21.1143, 468.6000 
21.1148, 375.1506 
21.1156, 550.0227 
21.1159, 370.2999 
21.1175, 407.0197 
21.1178, 523.4138 
21.1180, 230.0782 
21.1183, 478.4527 
21.1185, 541.7933 
21.1188, 554.0442 
21.1192, 535.1794 
21.1204, 568.6203 
21.1213, 326.2913 
21.1216, 386.1826 
21.1220, 384.7558 
21.1224, 458.8769 
21.1245, 453.2560 
21.1259, 339.7543 
21.1267, 503.1918 
21.1288, 372.5976 
21.1292, 271.5769 
21.1301, 476.5260 
21.1303, 534.6027 
21.1307, 524.4521 
21.1309, 498.1405 
21.1314, 540.0898 
21.1315, 520.7552 
21.1318, 525.7804 
21.1320, 531.7528 
21.1323, 217.2303 
21.1326, 514.5960 
21.1330, 537.6365 
21.1336, 516.0087 
21.1338, 451.4864 
21.1339, 546.5647 
21.1364, 453.0453 
21.1377, 478.0973 
21.1387, 622.3062 
21.1392, 506.7741 
21.1396, 483.4677 
21.1401, 447.3030 
21.1405, 551.1751 
21.1408, 603.6100 
21.1413, 449.4675 
21.1423, 105.1523 
21.1429, 485.9074 
21.1430, 203.8063 
21.1431, 141.7392 
21.1434, 487.2125 
21.1447, 511.4000 
21.1454, 129.8075 
21.1461, 605.0207 
21.1466, 630.2714 
21.1472, 408.2083 
21.1477, 438.2625 
21.1480, 559.5793 
21.1483, 446.4012 
21.1491, 248.0504 
21.1501, 571.7902 
21.1505, 514.8126 
21.1511, 421.4558 
21.1517, 443.6496 
21.1519, 506.4267 
21.1523, 630.8978 
21.1533, 480.9751 
21.1535, 352.1647 
21.1538, 75.8024 
21.1544, 533.7883 
21.1545, 524.2185 
21.1548, 539.4117 
21.1563, 51.0392 
21.1567, 585.7730 
21.1569, 472.6489 
21.1571, 88.2780 
21.1575, 510.7680 
21.1578, 460.8047 
21.1582, 345.9046 
21.1590, 282.0780 
21.1592, 88.8369 
21.1599, 94.0053 
21.1603, 148.2228 
21.1604, 178.1937 
21.1605, 142.1302 
21.1610, 60.0083 
21.1615, 299.8283 
21.1618, 74.4648 
21.1622, 148.4924 
21.1624, 133.3042 
21.1626, 371.8077 
21.1629, 95.1262 
21.1637, 293.7158 
21.1638, 135.8013 
21.1641, 197.4487 
21.1643, 437.9052 
21.1647, 243.7417 
21.1650, 132.5179 
21.1651, 241.8140 
21.1653, 265.0472 
21.1654, 265.4148 
21.1657, 272.3858 
21.1659, 258.0543 
21.1661, 197.2055 
21.1662, 258.1182 
21.1666, 63.1506 
21.1668, 47.8017 
21.1670, 70.4060 
21.1672, 190.2761 
21.1676, 147.4619 
21.1681, 116.8289 
21.1684, 144.0625 
21.1686, 93.7443 
21.1689, 120.8801 
21.1694, 57.9741 
21.1705, 115.4210 
21.1707, 189.4334 
21.1708, 104.7378 
21.1710, 110.6933 
21.1714, 203.6787 
21.1718, 305.4832 
21.1719, 294.4164 
21.1723, 314.0255 
21.1725, 418.9141 
21.1727, 293.3189 
21.1728, 394.2398 
21.1733, 398.1319 
21.1734, 161.7560 
21.1735, 140.2462 
21.1737, 388.7467 
21.1740, 52.3546 
21.1746, 515.5628 
21.1747, 307.4053 
21.1750, 420.5948 
21.1752, 414.9217 
21.1754, 173.0029 
21.1755, 244.6160 
21.1758, 259.6247 
21.1759, 190.9660 
21.1762, 202.1410 
21.1763, 263.4103 
21.1764, 345.5792 
21.1765, 345.1377 
21.1767, 66.0379 
21.1768, 172.1046 
21.1774, 207.7113 
21.1776, 98.7370 
21.1777, 232.5941 
21.1781, 291.0464 
21.1784, 74.0270 
21.1786, 366.0492 
21.1787, 318.4023 
21.1788, 212.2499 
21.1790, 384.3657 
21.1791, 278.1888 
21.1793, 445.9417 
21.1794, 167.0269 
21.1795, 281.6611 
21.1798, 231.7801 
21.1799, 355.6093 
21.1801, 195.3510 
21.1802, 308.5207 
21.1804, 260.4496 
21.1808, 317.2081 
21.1810, 296.2330 
21.1811, 260.6473 
21.1814, 370.9515 
21.1816, 313.5171 
21.1818, 128.1405 
21.1821, 235.9682 
21.1827, 234.7105 
21.1831, 304.4750 
21.1838, 61.7414 
21.1840, 209.7642 
21.1844, 117.9576 
21.1847, 189.4967 
21.1849, 380.3157 
21.1852, 402.2860 
21.1855, 366.8242 
21.1870, 458.3939 
21.1873, 112.3610 
21.1876, 230.8679 
21.1879, 355.9831 
21.1880, 424.8482 
21.1882, 489.4344 
21.1889, 521.7519 
21.1894, 243.8217 
21.1899, 137.3208 
21.1901, 191.0838 
21.1913, 393.1437 
21.1916, 446.1849 
21.1917, 395.8396 
21.1922, 452.8322 
21.1929, 285.8199 
21.1930, 280.6011 
21.1932, 234.4376 
21.1934, 416.2031 
21.1936, 346.4939 
21.1945, 133.4166 
21.1951, 310.9421 
21.1952, 151.3473 
21.1955, 166.8203 
21.1959, 131.2440 
21.1963, 153.4047 
21.1966, 386.0635 
21.1967, 147.5974 
21.1970, 209.3132 
21.1973, 135.0704 
21.1977, 185.3996 
21.1979, 219.1461 
21.1982, 424.6622 
21.1986, 114.4902 
21.1988, 213.7148 
21.1993, 245.9797 
21.1995, 98.2700 
21.2000, 95.3834 
21.2002, 244.1741 
21.2004, 229.0000 
21.2008, 188.8624 
21.2009, 177.0028 
21.2015, 279.8464 
21.2017, 118.1905 
21.2020, 403.7450 
21.2021, 182.3321 
21.2023, 233.3238 
21.2029, 262.7737 
21.2030, 299.6815 
21.2032, 419.0107 
21.2033, 239.9083 
21.2035, 213.4900 
21.2040, 527.5490 
21.2045, 686.0685 
21.2057, 545.0229 
21.2086, 118.9285 
21.2088, 158.6001 
21.2100, 452.6897 
21.2118, 232.0108 
21.2121, 231.4001 
21.2124, 230.8679 
21.2134, 259.2181 
21.2138, 175.4109 
21.2141, 242.5387 
21.2152, 414.5419 
21.2168, 253.2133 
21.2183, 608.9072 
21.2192, 167.3619 
21.2194, 276.4489 
21.2223, 176.7767 
21.2241, 349.7213 
21.2262, 382.9896 
21.2264, 441.7284 
21.2266, 464.7860 
21.2268, 388.6451 
21.2283, 489.8408 
21.2284, 547.3025 
21.2285, 418.1985 
21.2287, 542.8959 
21.2295, 219.7840 
21.2300, 356.6020 
21.2302, 403.8874 
21.2316, 93.1450 
21.2322, 378.3398 
21.2336, 346.9020 
21.2341, 395.6008 
21.2348, 554.2175 
21.2351, 558.1756 
21.2364, 546.6708 
21.2368, 281.0445 
21.2369, 255.2038 
21.2376, 527.4666 
21.2395, 253.6710 
21.2417, 267.6191 
21.2425, 522.3371 
21.2438, 519.0164 
21.2444, 502.2370 
21.2448, 475.4419 
21.2465, 138.9568 
21.2469, 495.5653 
21.2479, 464.9054 
21.2497, 531.2269 
21.2518, 584.6247 
21.2524, 449.2049 
21.2532, 375.1226 
21.2544, 467.4035 
21.2557, 613.5145 
21.2567, 560.5604 
21.2569, 363.4969 
21.2571, 539.0371 
21.2573, 592.0718 
21.2574, 474.5366 
21.2575, 295.5757 
21.2578, 352.1420 
21.2580, 611.7320 
21.2581, 510.0980 
21.2596, 719.2614 
21.2599, 580.0000 
21.2617, 516.1880 
21.2631, 371.9489 
21.2637, 567.8178 
21.2647, 534.1582 
21.2650, 612.2067 
21.2666, 447.3176 
21.2682, 143.5897 
21.2701, 310.6928 
21.2711, 89.6270 
21.2713, 54.4518 
21.2728, 627.4528 
21.2732, 411.2384 
21.2737, 216.0093 
21.2739, 54.5619 
21.2743, 546.9963 
21.2761, 360.3235 
21.2763, 148.1418 
21.2764, 560.9848 
21.2773, 56.7979 
21.2776, 316.9669 
21.2781, 482.5971 
21.2788, 500.4078 
21.2794, 522.0364 
21.2798, 273.9069 
21.2802, 337.3218 
21.2806, 338.2499 
21.2812, 344.5359 
21.2814, 355.5840 
21.2816, 320.7444 
21.2820, 207.1714 
21.2828, 308.2921 
21.2834, 383.4162 
21.2835, 320.3264 
21.2839, 348.5283 
21.2843, 313.5474 
21.2847, 307.4053 
21.2848, 371.3933 
21.2851, 377.1154 
21.2856, 304.2367 
21.2857, 295.4353 
21.2860, 197.2663 
21.2864, 367.0490 
21.2865, 322.8885 
21.2868, 348.2083 
21.2871, 329.6847 
21.2877, 259.8865 
21.2878, 246.6293 
21.2881, 380.9633 
21.2884, 363.6001 
21.2885, 522.5639 
21.2887, 204.1984 
21.2889, 412.3166 
21.2894, 523.9485 
21.2897, 347.7614 
21.2900, 340.2073 
21.2902, 217.3039 
21.2905, 388.2074 
21.2911, 405.9273 
21.2917, 268.4194 
21.2919, 123.3086 
21.2921, 307.0977 
21.2925, 362.4983 
21.2934, 259.3260 
21.2936, 219.9864 
21.2939, 515.2601 
21.2944, 519.7115 
21.2949, 300.5012 
21.2954, 329.6119 
21.2958, 222.4073 
21.2961, 363.4529 
21.2963, 415.9062 
21.2967, 299.0000 
21.2968, 355.7935 
21.2973, 235.7159 
21.2978, 223.4390 
21.2993, 353.5944 
21.2996, 327.2996 
21.3001, 639.6038 
21.3005, 187.7578 
21.3006, 150.6951 
21.3015, 286.0017 
21.3023, 301.6637 
21.3030, 265.6803 
21.3033, 354.8873 
21.3035, 239.7019 
21.3040, 370.5199 
21.3043, 276.0652 
21.3047, 168.2974 
21.3050, 232.1250 
21.3062, 106.0660 
21.3071, 79.8123 
21.3073, 473.2737 
21.3076, 147.0544 
21.3082, 70.2140 
